VIN_110,COUNTY,CITY,STATE,POSTAL_CODE,MODEL_YEAR,MAKE,MODEL,ELECTRIC_VEHICLE_TYPE,CLEAN_ALTERNATIVE_FUEL_VEHICLE_CAFV_ELIGIBILITY,ELECTRIC_RANGE,BASE_MSRP,LEGISLATIVE_DISTRICT,DOL_VEHICLE_ID,VEHICLE_LOCATION,ELECTRIC_UTILITY,2020_CENSUS_TRACT,Longitude,Latitude
7SAYGDEF5N,KING,REDMOND,WA,98052.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,209171161,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0,-122.13158,47.67858
7SAYGDEE3N,CLARK,VANCOUVER,WA,98685.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,18,195002321,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908.0,-122.70303,45.70954
5YJ3E1EB3K,KING,NORTH BEND,WA,98045.0,2019,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,220,0,5,192845313,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0,-121.7831,47.49348
1FMCU0E14R,ISLAND,COUPEVILLE,WA,98239.0,2024,FORD,ESCAPE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,37,0,10,278208199,POINT (-122.68558 48.21857),PUGET SOUND ENERGY INC,53029971100.0,-122.68558,48.21857
7SAYGDEE8P,KING,BELLEVUE,WA,98007.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,256382066,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201.0,-122.12056,47.61334
WA1L2BFZ7P,KING,SEATTLE,WA,98125.0,2023,AUDI,Q4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,46,278832879,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201.0,-122.30253,47.72656
YV4ED3UM6P,KING,SEATTLE,WA,98199.0,2023,VOLVO,XC40,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,36,249984479,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600.0,-122.40092,47.65908
5YJ3E1EA1J,KING,MAPLE VALLEY,WA,98038.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,5,476063633,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603.0,-122.04526,47.39394
5YJSA1E21H,THURSTON,OLYMPIA,WA,98501.0,2017,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,22,148524484,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010100.0,-122.89165,47.03954
1C4JJXP68N,THURSTON,RAINIER,WA,98576.0,2022,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,2,207224762,POINT (-122.68993 46.88897),PUGET SOUND ENERGY INC,53067012530.0,-122.68993,46.88897
KNDADFS55R,KING,ISSAQUAH,WA,98027.0,2024,KIA,EV9,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,5,262447818,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104.0,-122.03439,47.5301
7SAYGDEE1S,KING,KIRKLAND,WA,98034.0,2025,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,1,277870218,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0,-122.22901,47.72201
5YJ3E1ET4R,KING,SEATTLE,WA,98109.0,2024,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,43,268307224,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301.0,-122.35022,47.63824
JM3KKEHAXR,KING,SEATTLE,WA,98177.0,2024,MAZDA,CX-90,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,26,0,36,255986118,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600.0,-122.36498,47.72238
5YJ3E1EC7M,KING,KIRKLAND,WA,98034.0,2021,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,259719624,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,-122.22901,47.72201
1N4BZ0CP2H,KING,MAPLE VALLEY,WA,98038.0,2017,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,107,0,5,189492572,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032011.0,-122.04526,47.39394
WP0CD2Y13R,KING,BELLEVUE,WA,98004.0,2024,PORSCHE,TAYCAN,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,272066490,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0,-122.1872,47.61001
2C4RC1L73P,KING,TUKWILA,WA,98188.0,2023,CHRYSLER,PACIFICA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,11,237886127,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
4JGGM2CB8P,KING,KIRKLAND,WA,98034.0,2023,MERCEDES-BENZ,EQE-CLASS SUV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,251654833,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0,-122.22901,47.72201
7SAYGDEE0P,KING,BELLEVUE,WA,98004.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,224384107,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,-122.1872,47.61001
1G1FY6S00K,KING,BELLEVUE,WA,98006.0,2019,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,238,0,41,251937556,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,-122.12096,47.55584
1C4RJXP68R,KING,TUKWILA,WA,98188.0,2024,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,11,264756222,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
1G1FX6S02P,KING,TUKWILA,WA,98188.0,2023,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,11,235855434,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
1G1RD6S54J,CLARK,VANCOUVER,WA,98682.0,2018,CHEVROLET,VOLT,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,53,0,17,211976978,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041330.0,-122.55149,45.69345
1G1FZ6S01M,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2021,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,154217213,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035091002.0,-122.521,47.62728
JTMEB3FV8M,CLARK,VANCOUVER,WA,98686.0,2021,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,49,207103235,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0,-122.62731,45.71668
2C4RC1L79P,KING,TUKWILA,WA,98188.0,2023,CHRYSLER,PACIFICA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,11,244882137,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
1G1FY6S07L,CLARK,BATTLE GROUND,WA,98604.0,2020,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,259,0,17,102111054,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408.0,-122.5331,45.78092
5YJ3E1EA8P,KING,BELLEVUE,WA,98006.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,226035379,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704.0,-122.12096,47.55584
3MW5P7J06M,KING,SEATTLE,WA,98101.0,2021,BMW,330E,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,22,0,36,168502750,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007202.0,-122.34223,47.61085
5YJ3E1EA7M,KING,BEAUX ARTS,WA,98004.0,2021,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,137462020,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901.0,-122.1872,47.61001
1N4AZ1CV3N,KING,REDMOND,WA,98052.0,2022,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,185366758,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0,-122.13158,47.67858
JHMZC5F36J,KING,SEATTLE,WA,98112.0,2018,HONDA,CLARITY,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,47,0,43,324294967,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0,-122.30207,47.64085
7SAYGDEE7R,KING,KIRKLAND,WA,98033.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,265754786,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0,-122.2066,47.67887
WBY33AW08R,KING,BELLEVUE,WA,98004.0,2024,BMW,I4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,262074095,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0,-122.1872,47.61001
3FA6P0SU4G,KING,BELLEVUE,WA,98007.0,2016,FORD,FUSION,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,19,0,48,266918942,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201.0,-122.12056,47.61334
7SAYGDEE1P,KING,BELLEVUE,WA,98006.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,260694003,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701.0,-122.12096,47.55584
5YJXCBE23G,KING,BOTHELL,WA,98011.0,2016,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,1,102459297,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804.0,-122.20563,47.76144
5YJ3E1EA3L,KING,KIRKLAND,WA,98033.0,2020,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,266,0,48,4843226,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702.0,-122.2066,47.67887
5YJSA1H23F,KING,SEATTLE,WA,98177.0,2015,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,208,0,32,230008530,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,-122.36498,47.72238
YV4ED3UL0P,KING,REDMOND,WA,98052.0,2023,VOLVO,XC40,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,258959018,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,-122.13158,47.67858
1N4CZ1CV3R,KING,ISSAQUAH,WA,98029.0,2024,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,5,257385712,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220.0,-122.00292,47.54748
WVGGNPE22N,KING,REDMOND,WA,98052.0,2022,VOLKSWAGEN,ID.4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,209566346,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,-122.13158,47.67858
JTMCB3FV2P,KING,KIRKLAND,WA,98034.0,2023,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,45,253391190,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,-122.22901,47.72201
1G1FY6S09P,KING,TUKWILA,WA,98188.0,2023,CHEVROLET,BOLT EUV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,11,237936569,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
1G1FZ6S08M,KING,SEATTLE,WA,98125.0,2021,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,46,152536296,POINT (-122.30253 47.72656),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033000900.0,-122.30253,47.72656
1N4BZ0CP6H,KING,SEATTLE,WA,98115.0,2017,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,107,0,46,299666104,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000.0,-122.31676,47.68156
7SAYGDEFXN,SNOHOMISH,LYNNWOOD,WA,98087.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,21,223661413,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041816.0,-122.27981,47.85727
KMHC75LD6N,CLARK,VANCOUVER,WA,98683.0,2022,HYUNDAI,IONIQ,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,29,0,17,187523766,POINT (-122.49212 45.60365),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041309.0,-122.49212,45.60365
7SAYGDEE4N,KING,REDMOND,WA,98052.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,216611265,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0,-122.13158,47.67858
5UXTS1C03M,KING,SEATTLE,WA,98112.0,2021,BMW,X3,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,17,0,43,166931768,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0,-122.30207,47.64085
JTDKAMFP7M,KING,KENT,WA,98031.0,2021,TOYOTA,PRIUS PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,25,0,33,154512333,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207.0,-122.17743,47.41185
1FADP5CU1D,KING,KENT,WA,98031.0,2013,FORD,C-MAX,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,19,0,11,221573404,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029306.0,-122.17743,47.41185
WBY43AW01R,SNOHOMISH,LYNNWOOD,WA,98036.0,2024,BMW,I4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,1,261208279,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051932.0,-122.29245,47.82557
1G1FW6S04J,KITSAP,PORT ORCHARD,WA,98367.0,2018,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,238,0,26,208381491,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092802.0,-122.68471,47.50524
JTMABABA8P,KING,SEATTLE,WA,98146.0,2023,SUBARU,SOLTERRA,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,34,236572402,POINT (-122.36178 47.49408),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0,-122.36178,47.49408
KM8KRDDF9R,KING,SEATTLE,WA,98115.0,2024,HYUNDAI,IONIQ 5,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,46,269774074,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000.0,-122.31676,47.68156
5YJ3E1EA3P,KING,KENT,WA,98031.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,235202138,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406.0,-122.17743,47.41185
KNDPYDAH7P,KING,SEATTLE,WA,98115.0,2023,KIA,SPORTAGE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,34,0,46,225733735,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600.0,-122.31676,47.68156
7SAYGDEE9P,KING,KENT,WA,98031.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,245853940,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408.0,-122.17743,47.41185
KM8KNDAF1P,SNOHOMISH,SNOHOMISH,WA,98290.0,2023,HYUNDAI,IONIQ 5,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,44,228574587,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052401.0,-122.09305,47.91265
WBY8P2C58K,CLARK,VANCOUVER,WA,98686.0,2019,BMW,I3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,153,0,17,227246729,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812.0,-122.62731,45.71668
7SAYGDEE5R,KING,KENT,WA,98031.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,11,261787774,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029306.0,-122.17743,47.41185
5YJXCBE28H,KING,BELLEVUE,WA,98004.0,2017,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,41,350354112,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901.0,-122.1872,47.61001
7SAYGDEE3P,KING,BELLEVUE,WA,98004.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,240095292,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0,-122.1872,47.61001
WBY43AW09R,KING,SEATTLE,WA,98122.0,2024,BMW,I4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,43,262004501,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401.0,-122.31009,47.60803
1C4JJXN6XP,KING,TUKWILA,WA,98188.0,2023,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,11,236456699,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
7PDSGABAXP,KING,SEATTLE,WA,98177.0,2023,RIVIAN,R1S,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,36,253491682,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600.0,-122.36498,47.72238
5YJ3E1EA5L,CLALLAM,PORT ANGELES,WA,98362.0,2020,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,266,0,24,127339054,POINT (-123.43112 48.11892),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53009000900.0,-123.43112,48.11892
JTDKARFP7H,KING,SEATTLE,WA,98146.0,2017,TOYOTA,PRIUS PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,25,0,34,163133484,POINT (-122.36178 47.49408),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0,-122.36178,47.49408
7SAYGDEE6R,KING,BELLEVUE,WA,98004.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,267569585,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801.0,-122.1872,47.61001
JTMEB3FVXM,CLARK,VANCOUVER,WA,98686.0,2021,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,49,141834003,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0,-122.62731,45.71668
7SAYGDEE3R,KING,REDMOND,WA,98052.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,264673902,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,-122.13158,47.67858
7SAYGDEF1R,YAKIMA,YAKIMA,WA,98902.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,14,271860326,POINT (-120.52041 46.59751),PACIFICORP,53077001000.0,-120.52041,46.59751
WDDVP9AB3E,KING,KIRKLAND,WA,98034.0,2014,MERCEDES-BENZ,B-CLASS,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,87,0,45,218350849,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,-122.22901,47.72201
